GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel used (trip)(l),GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),O2 Bank 1 Sensor 1 Voltage(V),Odometer(from ECU)(miles),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:55.774,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.83568096,0.0478855,-0.09337672,0.05266672,0.05,0.01,-0.04,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,18.03921509,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:55.877,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.86920071,0.04549122,-0.12689656,0.05612046,0.05,0.01,-0.04,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,18.03921509,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:55.977,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.85244083,0.03351985,-0.08140534,0.05435818,0.04,0.01,-0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,18.03921509,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:56.078,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.85722923,0.11492519,-0.36871833,0.05557722,0.05,0.01,-0.04,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,18.03921509,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:56.181,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,10.19482231,-0.12450229,-0.27294734,0.08966929,0.08,0,-0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,57.64706039,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:56.275,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.70160198,-0.03112557,-0.2753416,0.03934544,0.03,0,-0.05,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,57.64706039,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:56.378,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.80216122,0.12210801,-0.76137936,0.05227977,0.07,0.03,-0.1,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,57.64706039,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:56.477,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,10.17566776,0.09337672,-0.38787252,0.08806378,0.07,0.01,-0.08,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,57.64706039,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:56.578,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.95778847,0.14844504,-0.66560841,0.06743461,0.03,0,-0.07,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,57.64706039,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
Sun Mar 20 07:06:53 GMT+01:00 2022,20-Mar-2022 07:09:56.676,5.207496227076526,52.4162220879999,0.0,6.0,50.13286215951709,30.2874698638916,9.65611076,0.15083931,-0.94813281,0.03915805,0.05,0.02,-0.12,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.79998779,1,338.16821289,-,0,0,98,0,57.64706039,0,-,1.34081554,22.34692574,75.68627167,0,7.8125,0,-,-,0,-,27,0,9.45099735,-,121049490.92648423,77.92516327,0,22.07483482,0,17.64705849,-30,0,0,0,-0.14503774,12.52299976,12.60000038
