GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Barometer (on Android device)(mb),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Mass Air Flow Rate(g/s),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Time(Since journey start)(s)
Sat Apr 16 07:00:22 GMT+02:00 2022,16-Apr-2022 07:00:24.229,5.207232804547223,52.41630522145762,0.0,4.0,49.27678647096785,0.0,9.94581795,-0.02154847,-0.967287,-0.01581573,-0.01,0,-0.05,16.47058868,8.23529434,-,14.39763832,-,-,1033.99291992,311.23217773,-,61,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,82.7450943,1.29999995,44.49631119,-1.5625,0.78125,4,49.2767868,0,52.41630554,5.20723295,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:22 GMT+02:00 2022,16-Apr-2022 07:00:24.327,5.207232804547223,52.41630522145762,0.0,4.0,49.27678647096785,0.0,9.76385307,0.00478855,-1.04390383,-0.03347814,-0.01,-0.01,-0.02,16.47058868,8.23529434,-,14.39763832,-,-,1033.99291992,311.23217773,-,61,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,82.7450943,1.29999995,44.49631119,-1.5625,0.78125,4,49.2767868,0,52.41630554,5.20723295,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:24.426,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.51245403,-0.17478207,-1.04869235,-0.05873996,-0.07,-0.02,-0.04,16.47058868,8.23529434,-,14.39763832,-,-,1033.98071289,311.23217773,-,61,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,82.7450943,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:24.528,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.54118538,-0.2753416,-0.91461295,-0.05698717,-0.05,-0.02,-0.05,16.47058868,8.23529434,-,14.39763832,-,-,1033.97314453,311.23217773,-,61,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,82.7450943,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:24.628,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.71836185,-0.17957062,-0.63208854,-0.0415259,-0.05,-0.02,-0.04,16.47058868,8.23529434,-,14.39763832,-,-,1033.97314453,311.23217773,-,61,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,82.7450943,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:24.729,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.94581795,-0.12210801,-0.73743665,-0.01774251,-0.01,-0.01,-0.03,16.47058868,8.23529434,-,14.39763832,-,-,1033.96508789,311.23217773,-,61,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,82.7450943,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:24.828,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.66568756,-0.02154847,-0.98883551,-0.04401219,-0.02,-0.01,-0.03,16.47058868,8.23529434,-,14.39763832,-,-,1033.97631836,311.23217773,-,61,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,82.7450943,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:24.929,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.45738506,-0.30646718,-0.98165268,-0.06470823,-0.04,-0.02,-0.04,16.47058868,8.23529434,-,14.39763832,-,-,1033.97631836,311.23217773,-,62,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,80.78431702,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:25.029,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.54118538,-0.27055305,-0.79489923,-0.05808949,-0.06,0,-0.06,16.47058868,8.23529434,-,14.39763832,-,-,1033.97192383,311.23217773,-,62,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,80.78431702,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
Sat Apr 16 07:00:23 GMT+02:00 2022,16-Apr-2022 07:00:25.127,5.207228114188052,52.41630452239884,0.0,4.0,49.24863675048202,0.0,9.74948692,-0.33998701,-0.66081983,-0.03773201,-0.03,-0.03,-0.02,16.47058868,8.23529434,-,14.39763832,-,-,1033.96899414,311.23217773,-,62,-,23.13725471,27.84313774,891,-,0.14105473,0.00235091,80.78431702,1.29999995,44.49631119,-1.5625,0.78125,4,49.24863815,0,52.41630554,5.20722818,-,15,0,12.42903709,-,1.91629076,0,98.08370972,4.31372547,0,0,12.94117641,-,0
