GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Barometer (on Android device)(mb),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Mass Air Flow Rate(g/s),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Time(Since journey start)(s)
Fri Apr 15 19:33:22 GMT+02:00 2022,15-Apr-2022 19:33:24.864,5.218737094254822,52.42047799975945,0.0,4.0,42.69303414459884,237.4257049560547,9.80216122,-0.06225114,-0.14605077,0.01235402,0.02,0.01,0.02,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.69303513,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:22 GMT+02:00 2022,15-Apr-2022 19:33:24.972,5.218737094254822,52.42047799975945,0.0,4.0,42.69303414459884,237.4257049560547,9.78779507,-0.05506832,-0.1340794,0.01086789,0.01,0.01,0.01,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.69303513,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:22 GMT+02:00 2022,15-Apr-2022 19:33:25.068,5.218737094254822,52.42047799975945,0.0,4.0,42.69303414459884,237.4257049560547,9.98173141,-0.22027329,0.0574626,0.03079236,0.02,0.01,0.02,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.69303513,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:22 GMT+02:00 2022,15-Apr-2022 19:33:25.164,5.218737094254822,52.42047799975945,0.0,4.0,42.69303414459884,237.4257049560547,9.74469852,0.18435916,-0.14365649,0.00665104,0,0.03,0.01,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.69303513,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:22 GMT+02:00 2022,15-Apr-2022 19:33:25.263,5.218737094254822,52.42047799975945,0.0,4.0,42.69303414459884,237.4257049560547,9.56752205,0.20351335,-0.91700727,-0.00700635,0.02,0.04,-0.06,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.69303513,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:22 GMT+02:00 2022,15-Apr-2022 19:33:25.361,5.218737094254822,52.42047799975945,0.0,4.0,42.69303414459884,237.4257049560547,9.63934994,-0.3423813,-0.87869883,0.00031769,0,0.01,-0.05,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.69303513,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:25.461,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,9.68723583,-0.13886794,-0.52195191,0.00204152,-0.01,0,-0.06,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:25.564,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,9.90272045,-0.09577099,-0.56983739,0.02419066,0.02,0,-0.02,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:25.661,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,9.84765244,0.07661679,-0.64884847,0.01906717,0,0,-0.04,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:25.763,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,9.7135725,-0.15562786,-0.76616794,0.00639457,0.01,0,-0.02,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,89.41176605,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:25.861,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,9.77103519,-0.19154198,-0.51955765,0.01064825,0,0.01,-0.04,16.47058868,8.23529434,-,14.69999981,-,-,1031.16040039,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:25.962,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,10.01764584,-0.10774237,-0.32801566,0.03479505,0.03,0,0,16.47058868,8.23529434,-,14.69999981,-,-,1031.18994141,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:26.061,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,10.19242764,0.10774237,-0.43575802,0.05301261,-0.01,0,-0.03,16.47058868,8.23529434,-,14.69999981,-,-,1031.1628418,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:26.163,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,10.13496494,-0.02154847,-0.64645422,0.04824972,0.02,0,-0.03,16.47058868,8.23529434,-,14.69999981,-,-,1031.16137695,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:23 GMT+02:00 2022,15-Apr-2022 19:33:26.262,5.218737094254822,52.42047799975945,0.0,4.0,42.74562248907895,237.4257049560547,9.77342987,-0.15323359,-0.59378016,0.01125336,0.02,0.01,-0.01,16.47058868,8.23529434,-,14.69999981,-,-,1031.16357422,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.74562073,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:24 GMT+02:00 2022,15-Apr-2022 19:33:26.360,5.218737094254822,52.42047799975945,0.0,4.0,42.7044956593134,237.4257049560547,9.68484116,-0.08140534,-0.58420306,0.00209302,0,0,-0.02,16.47058868,8.23529434,-,14.69999981,-,-,1031.16748047,310.05395508,-,87,-,0,0,0,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.70449448,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,0,17.64705849,-,0
Fri Apr 15 19:33:24 GMT+02:00 2022,15-Apr-2022 19:33:26.462,5.218737094254822,52.42047799975945,0.0,4.0,42.7044956593134,237.4257049560547,9.73751545,-0.10774237,-0.62011719,0.00770456,0.01,0,-0.04,16.47058868,8.23529434,-,14.69999981,-,-,1031.16992188,310.05395508,-,87,-,0,0,871,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.70449448,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,20.98708534,0,79.01291656,9.01960754,0,1,17.64705849,-,0
Fri Apr 15 19:33:24 GMT+02:00 2022,15-Apr-2022 19:33:26.564,5.218737094254822,52.42047799975945,0.0,4.0,42.7044956593134,237.4257049560547,9.96018314,-0.1699935,-0.92658436,0.03286242,0.03,0.01,-0.07,16.47058868,8.23529434,-,14.69999981,-,-,1031.16479492,310.05395508,-,87,-,32.94117737,0,871,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,0,4,42.70449448,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,0,0,100,9.01960754,0,1,17.64705849,-,0.038
Fri Apr 15 19:33:24 GMT+02:00 2022,15-Apr-2022 19:33:26.663,5.218737094254822,52.42047799975945,0.0,4.0,42.7044956593134,237.4257049560547,10.2474966,0.09098244,-1.09657788,0.06362379,0.01,0.01,-0.06,16.47058868,8.23529434,-,14.69999981,-,-,1031.1706543,310.05395508,-,87,-,32.94117737,0,871,-,0.17045715,0.00284095,80.78431702,0,45.3502388,9.375,1.5625,4,42.70449448,237.42570496,52.42047882,5.21873713,-,14,0,10.50323582,-,0,0,100,9.01960754,0,1,17.64705849,-,0.13
