GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Barometer (on Android device)(mb),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Mass Air Flow Rate(g/s),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Time(Since journey start)(s)
Mon Apr 18 20:40:44 GMT+02:00 2022,18-Apr-2022 20:40:45.746,5.2194524022064135,52.42071254091697,0.0,3.0,46.176803735840195,239.3238983154297,9.86920071,-0.409421,-1.3072741,0.06261826,0.04,0.02,-0.04,16.47058868,8.23529434,-,14.69999981,-,-,1017.87646484,376.49020386,-,93,-,50.98039246,14.50980377,246.75,-,0.30483113,0.00508052,67.45098114,0.60000002,43.82442474,-3.125,0,3,46.17680359,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,0,0,0,11.76470566,-,0
Mon Apr 18 20:40:44 GMT+02:00 2022,18-Apr-2022 20:40:45.846,5.2194524022064135,52.42071254091697,0.0,3.0,46.176803735840195,239.3238983154297,9.55794525,-0.5506832,-1.25220573,0.03117269,0.03,0.02,-0.05,16.47058868,8.23529434,-,14.69999981,-,-,1017.87646484,376.49020386,-,93,-,50.98039246,14.50980377,246.75,-,0.30483113,0.00508052,67.45098114,0.60000002,43.82442474,-3.125,0,3,46.17680359,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,0,0,0,11.76470566,-,0
Mon Apr 18 20:40:44 GMT+02:00 2022,18-Apr-2022 20:40:45.946,5.2194524022064135,52.42071254091697,0.0,3.0,46.176803735840195,239.3238983154297,9.62259007,-0.45491222,-0.89785308,0.03318572,0.07,0.03,-0.09,16.47058868,8.23529434,-,14.69999981,-,-,1017.87646484,376.49020386,-,93,-,50.98039246,14.50980377,246.75,-,0.30483113,0.00508052,67.45098114,0.60000002,43.82442474,-3.125,0,3,46.17680359,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,0,0,0,11.76470566,-,0
Mon Apr 18 20:40:44 GMT+02:00 2022,18-Apr-2022 20:40:46.047,5.2194524022064135,52.42071254091697,0.0,3.0,46.176803735840195,239.3238983154297,9.54597378,-0.65603131,-0.7589851,0.02538311,0.02,0.01,-0.01,16.47058868,8.23529434,-,14.69999981,-,-,1017.87646484,376.49020386,-,93,-,50.98039246,14.50980377,246.75,-,0.30483113,0.00508052,67.45098114,0.60000002,43.82442474,-3.125,0,3,46.17680359,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,0,0,0,11.76470566,-,0
Mon Apr 18 20:40:44 GMT+02:00 2022,18-Apr-2022 20:40:46.146,5.2194524022064135,52.42071254091697,0.0,3.0,46.176803735840195,239.3238983154297,10.03680038,-0.28970724,-1.19713736,0.07773268,0.03,0.01,-0.03,20.3921566,8.23529434,-,14.69999981,-,-,1017.87109375,376.49020386,-,93,-,50.98039246,14.50980377,246.75,-,0.30483113,0.00508052,67.45098114,0.60000002,43.82442474,-3.125,0,3,46.17680359,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,4.31372547,0,0,11.76470566,-,0
Mon Apr 18 20:40:45 GMT+02:00 2022,18-Apr-2022 20:40:46.245,5.2194524022064135,52.42071254091697,0.0,3.0,46.16730720145348,239.3238983154297,9.67287064,-0.78532213,-1.24262857,0.04428077,0.03,0,-0.03,20.3921566,11.76470566,-,14.69999981,-,-,1017.86889648,376.49020386,-,93,-,50.98039246,14.50980377,246.75,-,0.30483113,0.00508052,67.45098114,0.60000002,43.82442474,-3.125,0,3,46.16730881,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,4.31372547,0,0,11.76470566,-,0
Mon Apr 18 20:40:45 GMT+02:00 2022,18-Apr-2022 20:40:46.346,5.2194524022064135,52.42071254091697,0.0,3.0,46.16730720145348,239.3238983154297,9.92905807,-0.24421602,-1.20671451,0.06682599,0.04,0,-0.07,20.3921566,11.76470566,-,14.69999981,-,-,1017.86889648,376.49020386,-,93,-,50.98039246,35.29411697,246.75,-,0.30483113,0.00508052,67.45098114,0.34999999,43.82442474,-3.125,0,3,46.16730881,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,4.31372547,0,0,11.76470566,-,0
Mon Apr 18 20:40:45 GMT+02:00 2022,18-Apr-2022 20:40:46.447,5.2194524022064135,52.42071254091697,0.0,3.0,46.16730720145348,239.3238983154297,10.19003391,-0.23942748,-1.6017698,0.09871554,0.09,0.05,-0.1,20.3921566,11.76470566,-,14.69999981,-,-,1017.86376953,376.49020386,-,93,-,50.98039246,35.29411697,246.75,-,0.30483113,0.00508052,67.45098114,0.34999999,43.82442474,-3.125,0,3,46.16730881,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,4.31372547,0,0,11.76470566,-,0
Mon Apr 18 20:40:45 GMT+02:00 2022,18-Apr-2022 20:40:46.549,5.2194524022064135,52.42071254091697,0.0,3.0,46.16730720145348,239.3238983154297,9.57231045,-0.14844504,-2.42061186,0.05353785,0.07,0.08,-0.13,20.3921566,11.76470566,-,14.69999981,-,-,1017.85302734,376.49020386,-,93,-,50.98039246,35.29411697,246.75,-,0.30483113,0.00508052,67.45098114,0.34999999,43.82442474,-3.125,0,3,46.16730881,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,4.31372547,0,0,11.76470566,-,0
Mon Apr 18 20:40:45 GMT+02:00 2022,18-Apr-2022 20:40:46.647,5.2194524022064135,52.42071254091697,0.0,3.0,46.16730720145348,239.3238983154297,9.46456814,-0.55786604,-2.54511404,0.04761744,0.05,0.08,-0.17,20.3921566,11.76470566,-,14.69999981,-,-,1017.85302734,376.49020386,-,93,-,50.98039246,35.29411697,246.75,-,0.30483113,0.00508052,67.45098114,0.34999999,43.82442474,-3.125,0,3,46.16730881,239.32389832,52.42071152,5.21945238,-,26,0,10.21969604,-,76.54797363,0,23.45202827,4.31372547,0,0,11.76470566,-,0
