GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel used (trip)(l),GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),O2 Bank 1 Sensor 1 Voltage(V),Odometer(from ECU)(miles),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Sun Mar 20 07:23:10 GMT+01:00 2022,20-Mar-2022 07:26:12.421,5.207377871813037,52.4161884311186,0.0,6.0,54.76807454465043,221.2115936279297,9.80216122,0.12450229,-0.38547826,-0.00705957,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:10 GMT+01:00 2022,20-Mar-2022 07:26:12.529,5.207377871813037,52.4161884311186,0.0,6.0,54.76807454465043,221.2115936279297,9.79258442,0.11492519,-0.37350687,-0.00809413,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:10 GMT+01:00 2022,20-Mar-2022 07:26:12.623,5.207377871813037,52.4161884311186,0.0,6.0,54.76807454465043,221.2115936279297,9.84286404,0.11971374,-0.35914123,-0.00302148,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:11 GMT+01:00 2022,20-Mar-2022 07:26:12.718,5.207377871813037,52.4161884311186,0.0,6.0,54.75878598881636,221.2115936279297,9.82610416,0.11253092,-0.38787252,-0.00462604,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:11 GMT+01:00 2022,20-Mar-2022 07:26:12.818,5.207377871813037,52.4161884311186,0.0,6.0,54.75878598881636,221.2115936279297,9.82131481,0.1340794,-0.39026681,-0.00507665,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:11 GMT+01:00 2022,20-Mar-2022 07:26:12.921,5.207377871813037,52.4161884311186,0.0,6.0,54.75878598881636,221.2115936279297,9.83568096,0.09816527,-0.35914123,-0.0037775,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:11 GMT+01:00 2022,20-Mar-2022 07:26:13.020,5.207377871813037,52.4161884311186,0.0,6.0,54.75878598881636,221.2115936279297,9.85483551,0.07661679,-0.35195839,-0.00187218,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:11 GMT+01:00 2022,20-Mar-2022 07:26:13.121,5.207377871813037,52.4161884311186,0.0,6.0,54.75878598881636,221.2115936279297,9.82131481,0.10295381,-0.40463245,-0.00505567,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:11 GMT+01:00 2022,20-Mar-2022 07:26:13.223,5.207377871813037,52.4161884311186,0.0,6.0,54.75878598881636,221.2115936279297,9.80694962,0.14844504,-0.409421,-0.00643909,0,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
Sun Mar 20 07:23:11 GMT+01:00 2022,20-Mar-2022 07:26:13.324,5.207377871813037,52.4161884311186,0.0,6.0,54.75878598881636,221.2115936279297,9.73272705,0.12689656,-0.38787252,-0.01411855,-0.01,0,0.03,16.47058868,8.23529434,-,-,14.69999981,-,-,3,14.93888701,552.40002441,1,334.74685669,-,0,0,95,0,0,0,-,0.52815396,8.80256653,72.94117737,0,7.8125,0,-,-,0,-,28,0,9.44223118,-,-88490575.007957,83.13500977,0,16.86499023,0,17.64705849,-30,0,0,0,-0.14503774,12.46800041,12.5
