GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Barometer (on Android device)(mb),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Mass Air Flow Rate(g/s),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Time(Since journey start)(s)
Fri Apr 15 20:01:17 GMT+02:00 2022,15-Apr-2022 20:01:19.720,5.2072699464973695,52.41626949156698,0.0,2.0,44.42686072525775,59.10901641845703,10.02961731,-0.02154847,-0.66081983,0.06472415,0.06,0.01,0,16.47058868,8.23529434,-,14.4747982,-,-,1031.25708008,347.87554932,-,92,-,22.35294151,20.3921566,857.5,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42686081,59.10901642,52.41627121,5.20727015,-,28,0,10.28260326,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:17 GMT+02:00 2022,15-Apr-2022 20:01:19.818,5.2072699464973695,52.41626949156698,0.0,2.0,44.42686072525775,59.10901641845703,9.95060635,0.08858817,-0.70391679,0.05702585,0.04,0.01,-0.01,16.47058868,8.23529434,-,14.4747982,-,-,1031.26147461,347.87554932,-,92,-,22.35294151,20.3921566,857.5,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42686081,59.10901642,52.41627121,5.20727015,-,28,0,10.28260326,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:17 GMT+02:00 2022,15-Apr-2022 20:01:19.918,5.2072699464973695,52.41626949156698,0.0,2.0,44.42686072525775,59.10901641845703,9.64653301,-0.07182825,-0.80208206,0.02687514,0.01,0,0,16.47058868,8.23529434,-,14.4747982,-,-,1031.25585938,347.87554932,-,92,-,22.35294151,20.3921566,857.5,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42686081,59.10901642,52.41627121,5.20727015,-,28,0,10.28260326,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:17 GMT+02:00 2022,15-Apr-2022 20:01:20.018,5.2072699464973695,52.41626949156698,0.0,2.0,44.42686072525775,59.10901641845703,9.51484776,-0.12689656,-0.60575151,0.01208079,0.04,0.01,0,16.47058868,8.23529434,-,14.4747982,-,-,1031.2590332,347.87554932,-,92,-,22.35294151,20.3921566,857.5,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42686081,59.10901642,52.41627121,5.20727015,-,28,0,10.28260326,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:17 GMT+02:00 2022,15-Apr-2022 20:01:20.118,5.2072699464973695,52.41626949156698,0.0,2.0,44.42686072525775,59.10901641845703,9.67047596,-0.21309046,-0.99122977,0.03129834,0.02,0,-0.03,16.47058868,8.23529434,-,14.4747982,-,-,1031.25756836,347.87554932,-,92,-,22.35294151,20.3921566,857.5,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42686081,59.10901642,52.41627121,5.20727015,-,28,0,10.28260326,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:17 GMT+02:00 2022,15-Apr-2022 20:01:20.218,5.2072699464973695,52.41626949156698,0.0,2.0,44.42686072525775,59.10901641845703,9.79018974,-0.08858817,-1.17798316,0.04533738,0.02,0.01,-0.06,16.47058868,8.23529434,-,14.4747982,-,-,1031.25439453,347.87554932,-,92,-,22.35294151,20.3921566,857.5,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42686081,59.10901642,52.41627121,5.20727015,-,28,0,10.28260326,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:18 GMT+02:00 2022,15-Apr-2022 20:01:20.318,5.2072699464973695,52.41626949156698,0.0,2.0,44.42533014295747,59.10901641845703,9.7470932,-0.16520496,-1.08460653,0.03997976,0.05,0.02,-0.06,16.47058868,8.23529434,-,14.4747982,-,-,1031.25610352,347.87554932,-,92,-,22.35294151,20.3921566,857.5,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42533112,59.10901642,52.41627121,5.20727015,-,28,0,10.28260326,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:18 GMT+02:00 2022,15-Apr-2022 20:01:20.418,5.2072699464973695,52.41626949156698,0.0,2.0,44.42533014295747,59.10901641845703,9.86920071,0.0383084,-1.23784006,0.05404252,0.02,0,-0.03,16.47058868,8.23529434,-,14.4747982,-,-,1031.25439453,347.87554932,-,92,-,22.35294151,20.3921566,854.75,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42533112,59.10901642,52.41627121,5.20727015,-,28,0,10.28255367,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:18 GMT+02:00 2022,15-Apr-2022 20:01:20.519,5.2072699464973695,52.41626949156698,0.0,2.0,44.42533014295747,59.10901641845703,9.9362402,0.11013664,-1.24981141,0.06102926,0.05,0.02,-0.06,16.47058868,8.23529434,-,14.4747982,-,-,1031.2512207,347.87554932,-,92,-,21.96078491,20.3921566,854.75,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42533112,59.10901642,52.41627121,5.20727015,-,28,0,10.28255367,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
Fri Apr 15 20:01:18 GMT+02:00 2022,15-Apr-2022 20:01:20.618,5.2072699464973695,52.41626949156698,0.0,2.0,44.42533014295747,59.10901641845703,9.79018974,-0.08619389,-1.23065722,0.04599077,0.04,0,-0.02,16.47058868,8.23529434,-,14.4747982,-,-,1031.25512695,347.87554932,-,92,-,21.96078491,20.3921566,854.75,-,0.38671273,0.00644521,84.31372833,0.85000002,45.04076004,0.78125,1.5625,2,44.42533112,59.10901642,52.41627121,5.20727015,-,28,0,10.28255367,-,55.82335663,0,44.17664337,2.74509811,0,0,11.37254906,-,0
