GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel used (trip)(l),GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),O2 Bank 1 Sensor 1 Voltage(V),Odometer(from ECU)(miles),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Mon Mar 21 16:16:25 GMT+01:00 2022,21-Mar-2022 16:19:30.044,5.207281012259952,52.416153757143476,0.0,4.0,49.672522207559794,250.60232543945312,10.06313705,0.30886146,-0.26815879,0.09618086,0.04,0,0.01,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.146,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.52203083,0.10774237,-0.73025382,0.04308742,0.08,0,-0.03,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.248,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.7614584,0.35674694,-1.02953815,0.0707615,0.06,0.02,-0.07,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.350,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.68484116,0.2466103,-0.64166564,0.05925536,0.08,0,-0.03,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.450,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.75427532,0.38068968,-0.63927138,0.06673795,0.07,-0.02,-0.05,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.552,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.94821167,0.39505535,-0.73025382,0.08714443,0.06,-0.01,-0.07,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.653,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.90032673,0.25379312,-0.91700727,0.08338755,0.08,-0.02,-0.05,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.751,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.63695621,0.24421602,-0.82123625,0.05576515,0.04,0.03,-0.01,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,60.7843132,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.850,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.63216782,-0.05027977,-0.94573855,0.05613703,0.07,0,-0.07,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,52.15686417,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.55722618,14.65600014,14.80000019
Mon Mar 21 16:16:26 GMT+01:00 2022,21-Mar-2022 16:19:30.951,5.207281012259952,52.416153757143476,0.0,4.0,49.65889332111069,250.60232543945312,9.73751545,-0.0478855,-0.86672747,0.06607729,0.08,0,-0.05,16.47058868,8.23529434,-,-,14.63854027,-,-,10,14.93888701,490.20001221,0.99581909,332.02441406,-,0,0,91,19.6078434,22.74509811,865,-,1.50660801,25.11013412,52.15686417,0,1.5625,0.78125,-,-,0,-,17,0,9.35845757,-,-110381869.83774081,44.15016556,0,55.84983444,0,12.15686321,12.5,0,0,0,-8.70226383,14.65600014,14.80000019
